년/월/일,종가,대비,등락률(%),시가,고가,저가,거래량(천주),거래대금(원),상장시가총액(원)
2020-03-04,"1,267.59",29.42,2.38,"1,231.47","1,270.74","1,231.47","169,615","7,473,637,319,976","1,311,481,946,137,160"
2020-03-05,"1,282.50",14.91,1.18,"1,279.25","1,285.56","1,267.30","208,407","7,889,110,670,872","1,327,983,752,444,280"
2020-03-06,"1,254.66",-27.84,-2.17,"1,261.63","1,268.98","1,249.23","201,543","7,316,511,916,502","1,299,317,023,750,580"
2020-03-09,"1,200.00",-54.66,-4.36,"1,216.17","1,222.67","1,194.98","267,010","9,587,968,906,980","1,244,646,361,502,540"
2020-03-10,"1,207.85",7.85,0.65,"1,194.22","1,211.31","1,188.90","269,046","10,432,108,288,759","1,251,557,295,962,310"
2020-03-11,"1,171.68",-36.17,-2.99,"1,207.75","1,209.53","1,165.95","265,987","9,327,867,452,160","1,215,419,579,607,520"
2020-03-12,"1,128.75",-42.93,-3.66,"1,157.65","1,165.39","1,111.96","329,234","11,860,693,761,370","1,169,709,491,813,850"
2020-03-13,"1,094.72",-34.03,-3.01,"1,057.42","1,120.92","1,037.27","415,746","13,816,591,357,700","1,131,503,954,922,180"
2020-03-16,"1,060.04",-34.68,-3.17,"1,116.57","1,116.57","1,059.76","268,853","9,495,240,796,963","1,094,914,667,841,150"
2020-03-17,"1,036.45",-23.59,-2.23,"1,015.28","1,069.29","1,013.36","316,024","11,042,892,937,820","1,071,027,170,934,110"
2020-03-18,984.4,-52.05,-5.02,"1,044.50","1,050.65",984.31,"303,765","10,107,878,568,443","1,017,068,449,686,080"
2020-03-19,907.07,-77.33,-7.86,"1,007.88","1,008.44",895.67,"445,936","13,186,125,866,089","934,146,841,292,220"
2020-03-20,975.37,68.3,7.53,933.28,976.56,913.65,"376,413","11,356,184,337,223","1,006,778,986,115,640"
2020-03-23,922.74,-52.63,-5.4,917.3,945.28,907.83,"317,602","11,027,160,757,410","953,430,926,610,755"
2020-03-24,"1,005.26",82.52,8.94,949.47,"1,005.26",939.91,"344,679","11,731,248,618,853","1,037,612,878,631,350"
2020-03-25,"1,061.98",56.72,5.64,"1,041.86","1,063.74","1,025.09","445,922","14,268,473,281,691","1,096,366,142,155,390"
2020-03-26,"1,048.39",-13.59,-1.28,"1,057.64","1,081.02","1,045.87","468,972","14,564,516,827,141","1,082,975,322,364,360"
2020-03-27,"1,068.63",20.24,1.93,"1,092.92","1,094.91","1,036.41","451,821","15,070,569,456,195","1,102,200,593,362,370"
2020-03-30,"1,066.38",-2.25,-0.21,"1,039.18","1,075.46","1,031.75","291,546","9,341,916,457,030","1,101,322,686,105,800"
2020-03-31,"1,089.34",22.96,2.15,"1,079.52","1,090.97","1,069.00","403,276","15,429,131,048,956","1,126,564,065,508,950"
2020-04-01,"1,041.83",-47.51,-4.36,"1,078.98","1,093.83","1,041.80","451,173","14,619,989,279,590","1,078,642,143,683,200"
2020-04-02,"1,066.99",25.16,2.41,"1,047.03","1,068.60","1,028.58","331,227","11,752,665,039,964","1,105,439,801,292,290"
2020-04-03,"1,066.56",-0.43,-0.04,"1,070.04","1,079.16","1,055.02","288,620","9,650,331,939,305","1,104,893,912,282,420"
2020-04-06,"1,108.13",41.57,3.9,"1,078.94","1,109.69","1,075.85","280,328","9,414,794,645,999","1,147,823,439,839,620"
2020-04-07,"1,126.20",18.07,1.63,"1,129.69","1,137.11","1,106.74","351,745","12,324,420,483,874","1,166,620,667,080,470"
2020-04-08,"1,112.85",-13.35,-1.19,"1,120.92","1,135.32","1,111.78","277,381","9,548,521,907,781","1,154,423,445,341,260"
2020-04-09,"1,129.83",16.98,1.53,"1,132.26","1,133.49","1,118.72","277,044","9,358,338,512,903","1,172,452,173,306,720"
2020-04-10,"1,139.89",10.06,0.89,"1,127.88","1,140.67","1,120.46","394,788","11,079,787,255,689","1,187,393,484,298,730"
2020-04-13,"1,118.64",-21.25,-1.86,"1,133.91","1,135.38","1,118.64","297,457","9,604,575,623,423","1,164,464,959,411,670"
2020-04-14,"1,137.98",19.34,1.73,"1,131.89","1,142.77","1,124.74","337,527","9,398,617,470,879","1,184,884,176,524,810"
2020-04-16,"1,138.77",0.79,0.07,"1,126.97","1,142.15","1,121.26","358,999","10,365,230,406,627","1,186,262,482,169,490"
2020-04-17,"1,175.32",36.55,3.21,"1,163.10","1,183.65","1,162.28","576,405","14,420,854,470,057","1,223,257,961,927,470"
2020-04-20,"1,161.69",-13.63,-1.16,"1,170.59","1,180.42","1,158.38","469,943","12,540,593,783,879","1,211,185,721,064,330"
2020-04-21,"1,149.15",-12.54,-1.08,"1,153.12","1,161.12","1,127.69","464,263","14,124,069,569,755","1,199,379,735,673,430"
2020-04-22,"1,160.58",11.43,0.99,"1,134.01","1,161.82","1,127.42","319,937","10,088,826,894,207","1,210,294,095,071,720"
2020-04-23,"1,168.98",8.4,0.72,"1,167.94","1,175.59","1,159.57","240,516","8,893,537,440,660","1,221,527,829,823,560"
2020-04-24,"1,153.10",-15.88,-1.36,"1,163.11","1,165.28","1,148.49","256,655","9,016,945,622,105","1,206,161,186,213,580"
2020-04-27,"1,174.23",21.13,1.83,"1,158.08","1,178.36","1,155.55","232,011","7,914,804,558,312","1,228,118,572,820,050"
2020-04-28,"1,180.15",5.92,0.5,"1,179.00","1,185.66","1,166.38","251,482","8,311,019,981,813","1,234,734,109,238,200"
2020-04-29,"1,187.44",7.29,0.62,"1,181.13","1,194.22","1,178.76","247,817","8,490,188,267,386","1,242,529,172,409,880"
2020-05-04,"1,154.69",-32.75,-2.76,"1,161.66","1,169.12","1,153.71","246,368","8,795,240,616,158","1,207,872,532,417,820"
2020-05-06,"1,175.48",20.79,1.8,"1,169.31","1,175.51","1,157.99","207,778","7,334,655,974,491","1,229,986,526,157,340"
2020-05-07,"1,174.50",-0.98,-0.08,"1,170.69","1,181.75","1,168.73","201,955","6,867,281,908,439","1,229,721,332,997,530"
2020-05-08,"1,186.03",11.53,0.98,"1,184.66","1,192.78","1,182.94","237,756","8,729,677,930,658","1,242,420,192,169,830"
2020-05-11,"1,179.85",-6.18,-0.52,"1,191.18","1,196.28","1,178.05","228,269","8,162,140,230,572","1,236,021,958,440,160"
2020-05-12,"1,172.66",-7.19,-0.61,"1,181.83","1,182.30","1,161.91","256,195","10,040,490,688,228","1,228,146,881,371,080"
2020-05-13,"1,183.44",10.78,0.92,"1,157.28","1,183.44","1,157.04","227,093","9,431,179,326,670","1,240,461,141,540,840"
2020-05-14,"1,174.01",-9.43,-0.8,"1,171.76","1,177.42","1,166.58","256,981","11,475,190,376,174","1,231,506,443,185,800"
2020-05-15,"1,174.27",0.26,0.02,"1,181.95","1,182.60","1,166.22","270,580","10,631,967,805,313","1,232,409,694,180,700"
2020-05-18,"1,180.12",5.85,0.5,"1,178.23","1,185.13","1,170.53","217,212","9,110,950,974,351","1,237,969,224,336,480"
2020-05-19,"1,207.80",27.68,2.35,"1,205.19","1,210.23","1,199.69","353,432","11,866,849,467,410","1,265,882,447,296,380"
2020-05-20,"1,213.54",5.74,0.48,"1,202.20","1,215.14","1,202.20","196,448","7,518,268,453,345","1,272,188,975,547,470"
2020-05-21,"1,218.66",5.12,0.42,"1,222.05","1,223.30","1,215.51","233,421","8,659,546,879,170","1,277,731,938,313,270"
2020-05-22,"1,200.34",-18.32,-1.5,"1,219.10","1,220.13","1,194.70","225,344","8,890,020,572,778","1,259,832,648,228,630"
2020-05-25,"1,214.81",14.47,1.21,"1,206.55","1,214.92","1,198.31","182,009","7,775,841,715,155","1,276,133,213,115,490"
2020-05-26,"1,235.92",21.11,1.74,"1,218.30","1,235.92","1,215.52","275,273","11,167,762,829,733","1,298,793,971,181,060"
2020-05-27,"1,236.27",0.35,0.03,"1,233.30","1,243.99","1,228.68","327,438","11,533,862,945,160","1,297,992,066,306,870"
2020-05-28,"1,236.92",0.65,0.05,"1,247.80","1,252.82","1,221.07","330,660","12,681,724,374,361","1,295,521,607,016,760"
2020-05-29,"1,238.06",1.14,0.09,"1,229.83","1,243.65","1,223.32","350,319","12,615,372,689,079","1,297,448,765,014,330"
2020-06-01,"1,262.84",24.78,2,"1,242.90","1,263.67","1,241.39","253,814","10,992,941,074,969","1,322,967,101,051,400"
2020-06-02,"1,276.08",13.24,1.05,"1,260.67","1,277.72","1,258.79","331,078","10,347,908,855,227","1,336,803,619,537,360"
2020-06-03,"1,317.40",41.32,3.24,"1,290.18","1,324.26","1,289.41","583,174","17,842,904,650,194","1,375,818,612,089,560"
2020-06-04,"1,320.10",2.7,0.2,"1,340.48","1,347.72","1,312.47","453,367","14,886,008,100,525","1,379,217,273,007,210"
2020-06-05,"1,338.30",18.2,1.38,"1,319.50","1,341.79","1,311.61","368,867","11,564,545,697,663","1,397,588,480,123,160"
2020-06-08,"1,338.99",0.69,0.05,"1,359.10","1,360.23","1,334.07","365,426","12,304,459,472,682","1,398,862,703,532,860"
2020-06-09,"1,341.85",2.86,0.21,"1,353.07","1,356.87","1,325.99","357,143","13,310,408,662,933","1,401,521,171,185,190"
2020-06-10,"1,345.95",4.1,0.31,"1,340.81","1,349.64","1,334.78","345,081","13,062,569,874,525","1,407,020,744,368,910"
2020-06-11,"1,332.79",-13.16,-0.98,"1,338.05","1,348.66","1,314.31","393,879","17,722,250,273,198","1,395,693,849,353,350"
2020-06-12,"1,303.02",-29.77,-2.23,"1,279.30","1,306.48","1,275.73","345,707","15,657,388,342,041","1,378,486,480,112,000"
2020-06-15,"1,237.04",-65.98,-5.06,"1,289.69","1,299.16","1,237.04","396,419","18,044,635,054,067","1,311,050,812,237,670"
2020-06-16,"1,306.15",69.11,5.59,"1,274.19","1,306.16","1,266.27","396,953","14,446,622,192,203","1,382,629,294,044,140"
2020-06-17,"1,308.07",1.92,0.15,"1,303.44","1,316.81","1,285.36","495,735","15,555,535,885,743","1,384,940,566,160,220"
2020-06-18,"1,302.89",-5.18,-0.4,"1,303.32","1,310.77","1,295.05","313,549","11,543,816,848,642","1,378,864,576,696,590"
2020-06-19,"1,309.25",6.36,0.49,"1,314.88","1,315.49","1,287.38","346,242","11,755,200,313,191","1,384,387,158,024,730"
2020-06-22,"1,303.49",-5.76,-0.44,"1,299.48","1,313.27","1,296.44","234,772","10,389,818,252,766","1,377,941,915,905,060"
2020-06-23,"1,306.24",2.75,0.21,"1,318.30","1,324.38","1,293.37","245,725","12,825,543,344,511","1,381,842,845,676,480"
2020-06-24,"1,326.33",20.09,1.54,"1,314.28","1,334.51","1,312.91","326,424","13,620,500,069,000","1,401,336,674,150,520"
2020-06-25,"1,295.63",-30.7,-2.31,"1,306.81","1,316.48","1,295.63","230,958","10,030,125,267,255","1,369,543,901,807,370"
2020-06-26,"1,310.95",15.32,1.18,"1,312.47","1,316.39","1,298.86","228,044","9,426,601,595,993","1,384,341,701,708,680"
2020-06-29,"1,285.76",-25.19,-1.92,"1,293.07","1,303.60","1,281.68","217,360","9,100,888,966,522","1,356,805,452,769,090"
2020-06-30,"1,294.84",9.08,0.71,"1,306.16","1,311.53","1,294.36","272,100","11,683,714,671,933","1,366,141,954,867,400"
2020-07-01,"1,293.16",-1.68,-0.13,"1,308.22","1,310.59","1,289.67","200,478","9,080,286,533,486","1,363,415,142,785,080"
2020-07-02,"1,310.86",17.7,1.37,"1,298.44","1,310.94","1,296.03","188,447","9,488,493,444,864","1,382,474,417,156,660"
2020-07-03,"1,320.76",9.9,0.76,"1,318.66","1,321.74","1,308.39","176,484","9,499,919,505,149","1,391,092,896,912,200"
2020-07-06,"1,341.78",21.02,1.59,"1,325.12","1,343.88","1,322.46","195,409","9,550,152,494,361","1,410,493,982,291,940"
2020-07-07,"1,326.12",-15.66,-1.17,"1,351.15","1,352.23","1,325.91","295,615","13,620,278,672,269","1,396,142,278,052,750"
2020-07-08,"1,323.49",-2.63,-0.2,"1,328.40","1,333.83","1,319.50","220,147","11,467,338,866,846","1,391,620,315,733,740"
2020-07-09,"1,329.86",6.37,0.48,"1,332.04","1,339.26","1,329.13","226,903","11,784,674,947,626","1,398,845,815,391,850"
2020-07-10,"1,321.63",-8.23,-0.62,"1,332.59","1,333.56","1,313.78","256,232","13,558,886,926,831","1,388,878,647,313,520"
2020-07-13,"1,342.96",21.33,1.61,"1,334.62","1,345.63","1,329.17","196,885","9,610,757,381,493","1,411,587,342,706,730"
2020-07-14,"1,341.71",-1.25,-0.09,"1,335.94","1,341.71","1,329.81","199,192","10,350,975,442,729","1,410,620,888,595,670"
2020-07-15,"1,353.16",11.45,0.85,"1,356.54","1,362.70","1,346.50","319,277","13,161,596,122,176","1,422,535,618,372,210"
2020-07-16,"1,339.20",-13.96,-1.03,"1,353.34","1,354.66","1,334.88","211,934","9,791,494,474,356","1,408,697,150,033,050"
2020-07-17,"1,350.91",11.71,0.87,"1,342.22","1,353.12","1,342.22","198,227","9,453,973,104,104","1,420,439,038,668,460"
2020-07-20,"1,348.46",-2.45,-0.18,"1,356.38","1,356.38","1,339.99","257,767","11,591,849,179,305","1,418,264,927,592,360"
2020-07-21,"1,368.15",19.69,1.46,"1,362.89","1,372.40","1,359.55","459,692","14,856,207,758,394","1,438,064,557,902,020"
2020-07-22,"1,364.89",-3.26,-0.24,"1,366.23","1,373.42","1,361.60","404,873","14,264,221,590,301","1,438,213,066,726,940"
2020-07-23,"1,359.71",-5.18,-0.38,"1,363.54","1,363.54","1,350.49","345,202","15,769,778,225,271","1,429,351,847,683,150"
2020-07-24,"1,350.43",-9.28,-0.68,"1,348.12","1,362.20","1,346.46","372,002","14,420,888,709,853","1,418,195,383,454,790"
2020-07-27,"1,361.96",11.53,0.85,"1,351.81","1,370.28","1,350.97","314,093","12,729,560,485,102","1,429,283,982,964,820"
2020-07-28,"1,391.57",29.61,2.17,"1,375.91","1,396.77","1,375.03","407,938","17,673,063,557,796","1,456,991,984,730,000"
2020-07-29,"1,395.81",4.24,0.3,"1,393.39","1,405.58","1,388.30","305,747","14,053,254,643,446","1,461,418,899,018,640"
2020-07-30,"1,398.36",2.55,0.18,"1,404.42","1,408.52","1,396.68","274,899","13,723,738,806,437","1,463,725,180,814,870"
2020-07-31,"1,387.50",-10.86,-0.78,"1,406.79","1,408.71","1,386.58","255,820","12,895,228,988,281","1,454,379,654,888,430"
2020-08-03,"1,390.09",2.59,0.19,"1,389.24","1,392.28","1,380.08","260,064","13,352,132,870,100","1,457,825,916,368,080"
2020-08-04,"1,406.53",16.44,1.18,"1,403.97","1,411.51","1,399.29","296,366","13,719,729,049,840","1,475,665,868,693,590"
2020-08-05,"1,424.81",18.28,1.3,"1,410.83","1,424.94","1,406.68","338,801","16,958,241,501,938","1,499,027,983,625,160"
2020-08-06,"1,445.69",20.88,1.47,"1,430.93","1,451.91","1,430.93","373,513","18,074,235,326,899","1,518,594,055,533,020"
2020-08-07,"1,451.00",5.31,0.37,"1,449.12","1,457.91","1,438.87","398,297","18,387,709,610,959","1,527,744,617,632,000"
2020-08-10,"1,469.05",18.05,1.24,"1,451.79","1,473.53","1,448.61","351,138","17,936,423,654,474","1,547,800,603,321,690"
2020-08-11,"1,486.37",17.32,1.18,"1,472.79","1,493.73","1,472.62","380,302","18,315,366,599,634","1,567,712,877,941,430"
2020-08-12,"1,490.59",4.22,0.28,"1,483.24","1,490.59","1,466.62","372,446","16,956,037,216,576","1,574,444,591,874,630"
2020-08-13,"1,495.85",5.26,0.35,"1,505.82","1,509.00","1,480.10","398,251","19,438,046,819,602","1,583,307,098,161,890"
2020-08-14,"1,474.36",-21.49,-1.44,"1,488.18","1,492.04","1,461.81","347,268","16,757,397,094,666","1,561,298,038,945,920"
2020-08-18,"1,443.80",-30.56,-2.07,"1,476.04","1,485.22","1,435.97","338,328","18,350,583,506,938","1,524,968,736,053,600"
2020-08-19,"1,449.31",5.51,0.38,"1,459.06","1,463.12","1,446.38","227,381","13,756,140,988,168","1,533,549,929,143,150"
2020-08-20,"1,395.57",-53.74,-3.71,"1,435.95","1,446.56","1,393.01","338,808","16,609,706,215,413","1,476,837,350,976,380"
2020-08-21,"1,415.36",19.79,1.42,"1,416.41","1,432.18","1,400.28","241,553","12,831,832,206,090","1,497,355,122,704,800"
2020-08-24,"1,433.12",17.76,1.25,"1,418.88","1,435.76","1,402.88","209,322","11,120,667,204,330","1,516,087,991,524,160"
2020-08-25,"1,453.82",20.7,1.44,"1,447.20","1,456.19","1,438.84","270,682","12,431,322,961,932","1,538,969,198,856,720"
2020-08-26,"1,456.67",2.85,0.2,"1,454.43","1,460.62","1,436.27","280,019","13,236,054,102,963","1,540,274,522,689,740"
2020-08-27,"1,444.62",-12.05,-0.83,"1,458.33","1,461.05","1,444.19","313,251","14,896,505,516,610","1,526,036,360,641,290"
2020-08-28,"1,448.56",3.94,0.27,"1,455.85","1,466.28","1,442.99","339,444","13,390,804,151,212","1,531,504,471,074,500"
2020-08-31,"1,429.09",-19.47,-1.34,"1,463.53","1,466.03","1,428.82","389,946","19,088,060,817,153","1,513,453,216,934,190"
2020-09-01,"1,440.93",11.84,0.83,"1,437.87","1,446.51","1,431.31","416,460","14,509,746,184,865","1,526,617,991,873,010"
2020-09-02,"1,451.38",10.45,0.73,"1,450.23","1,456.70","1,438.03","432,222","14,864,797,324,678","1,536,512,811,418,960"
2020-09-03,"1,472.84",21.46,1.48,"1,465.39","1,476.67","1,464.07","401,561","14,857,673,808,699","1,556,782,768,383,130"
2020-09-04,"1,452.95",-19.89,-1.35,"1,433.66","1,455.33","1,432.80","488,983","17,112,013,140,262","1,536,530,042,211,910"
2020-09-07,"1,462.07",9.12,0.63,"1,454.78","1,464.54","1,448.71","365,022","15,035,082,749,215","1,546,184,845,313,820"
2020-09-08,"1,476.66",14.59,1,"1,474.01","1,478.50","1,466.08","320,554","16,172,480,269,790","1,558,700,406,734,600"
2020-09-09,"1,458.99",-17.67,-1.2,"1,458.20","1,469.47","1,456.15","315,539","14,561,948,197,170","1,540,088,151,378,940"
2020-09-10,"1,472.60",13.61,0.93,"1,478.66","1,480.34","1,466.60","278,124","12,675,327,128,982","1,554,587,579,758,920"
2020-09-11,"1,472.27",-0.33,-0.02,"1,468.28","1,473.45","1,457.24","227,245","10,078,737,273,817","1,554,571,102,584,970"
2020-09-14,"1,492.05",19.78,1.34,"1,487.38","1,493.00","1,480.58","241,630","10,101,315,683,280","1,574,470,166,747,630"
2020-09-15,"1,504.02",11.97,0.8,"1,496.81","1,504.77","1,490.81","310,361","11,995,976,584,798","1,586,057,098,740,380"
2020-09-16,"1,500.04",-3.98,-0.26,"1,503.69","1,509.07","1,496.13","335,347","12,513,408,612,695","1,582,120,763,601,780"
2020-09-17,"1,479.81",-20.23,-1.35,"1,496.20","1,500.21","1,475.09","334,968","13,937,050,148,779","1,561,712,555,508,120"
2020-09-18,"1,483.99",4.18,0.28,"1,485.69","1,488.65","1,474.38","250,154","13,939,262,589,380","1,566,933,185,737,280"
2020-09-21,"1,470.00",-13.99,-0.94,"1,483.67","1,495.18","1,464.43","314,490","13,600,494,315,589","1,550,962,281,358,400"
2020-09-22,"1,434.97",-35.03,-2.38,"1,468.89","1,469.34","1,429.20","409,354","15,360,208,498,483","1,511,742,246,661,150"
2020-09-23,"1,438.18",3.21,0.22,"1,448.21","1,449.41","1,408.21","346,916","13,305,496,236,614","1,513,633,227,247,120"
2020-09-24,"1,401.33",-36.85,-2.56,"1,415.24","1,425.02","1,399.01","420,122","13,554,494,330,413","1,472,750,769,180,590"
2020-09-25,"1,405.52",4.19,0.3,"1,415.42","1,416.12","1,397.94","283,216","9,450,784,486,857","1,477,048,038,321,870"
2020-09-28,"1,424.30",18.78,1.34,"1,420.23","1,428.87","1,412.67","272,065","9,395,205,559,159","1,498,388,396,694,400"
2020-09-29,"1,435.75",11.45,0.8,"1,438.50","1,443.54","1,430.83","252,053","8,856,794,647,046","1,511,331,474,057,080"
